date,jour_semaine,mois,heure,est_jour_ferie,est_weekend,est_vacances_scolaires,frequentation
2024-10-21,lundi,10,22,0,0,0,11132
2024-10-21,lundi,10,23,0,0,0,17822
2024-10-22,mardi,10,5,0,0,0,23830
2024-10-22,mardi,10,6,0,0,0,24061
2024-10-22,mardi,10,7,0,0,0,124676
2024-10-22,mardi,10,8,0,0,0,106552
2024-10-22,mardi,10,9,0,0,0,99711
2024-10-22,mardi,10,10,0,0,0,32757
2024-10-22,mardi,10,11,0,0,0,54649
2024-10-22,mardi,10,12,0,0,0,72990
2024-10-22,mardi,10,13,0,0,0,49057
2024-10-22,mardi,10,14,0,0,0,50650
2024-10-22,mardi,10,15,0,0,0,36426
2024-10-22,mardi,10,16,0,0,0,38180
2024-10-22,mardi,10,17,0,0,0,85766
2024-10-22,mardi,10,18,0,0,0,111641
2024-10-22,mardi,10,19,0,0,0,104964
2024-10-22,mardi,10,20,0,0,0,116473
2024-10-22,mardi,10,21,0,0,0,10612
2024-10-22,mardi,10,22,0,0,0,11625
2024-10-22,mardi,10,23,0,0,0,20312
2024-10-23,mercredi,10,5,0,0,0,11655
2024-10-23,mercredi,10,6,0,0,0,16702
2024-10-23,mercredi,10,7,0,0,0,124142
2024-10-23,mercredi,10,8,0,0,0,122201
2024-10-23,mercredi,10,9,0,0,0,136885
2024-10-23,mercredi,10,10,0,0,0,35582
2024-10-23,mercredi,10,11,0,0,0,37451
2024-10-23,mercredi,10,12,0,0,0,48350
2024-10-23,mercredi,10,13,0,0,0,62846
2024-10-23,mercredi,10,14,0,0,0,49907
2024-10-23,mercredi,10,15,0,0,0,41173
2024-10-23,mercredi,10,16,0,0,0,52743
2024-10-23,mercredi,10,17,0,0,0,105130
2024-10-23,mercredi,10,18,0,0,0,110161
2024-10-23,mercredi,10,19,0,0,0,117682
2024-10-23,mercredi,10,20,0,0,0,115824
2024-10-23,mercredi,10,21,0,0,0,11334
2024-10-23,mercredi,10,22,0,0,0,10617
2024-10-23,mercredi,10,23,0,0,0,25040
2024-10-24,jeudi,10,5,0,0,0,14635
2024-10-24,jeudi,10,6,0,0,0,23378
2024-10-24,jeudi,10,7,0,0,0,96188
2024-10-24,jeudi,10,8,0,0,0,116178
2024-10-24,jeudi,10,9,0,0,0,137910
2024-10-24,jeudi,10,10,0,0,0,52545
2024-10-24,jeudi,10,11,0,0,0,56909
2024-10-24,jeudi,10,12,0,0,0,65925
2024-10-24,jeudi,10,13,0,0,0,69848
2024-10-24,jeudi,10,14,0,0,0,39943
2024-10-24,jeudi,10,15,0,0,0,41557
2024-10-24,jeudi,10,16,0,0,0,36774
2024-10-24,jeudi,10,17,0,0,0,145680
2024-10-24,jeudi,10,18,0,0,0,108775
2024-10-24,jeudi,10,19,0,0,0,82224
2024-10-24,jeudi,10,20,0,0,0,113305
2024-10-24,jeudi,10,21,0,0,0,17369
2024-10-24,jeudi,10,22,0,0,0,19724
2024-10-24,jeudi,10,23,0,0,0,12476
2024-10-25,vendredi,10,5,0,0,0,11858
2024-10-25,vendredi,10,6,0,0,0,16082
2024-10-25,vendredi,10,7,0,0,0,138008
2024-10-25,vendredi,10,8,0,0,0,118399
2024-10-25,vendredi,10,9,0,0,0,135445
2024-10-25,vendredi,10,10,0,0,0,41507
2024-10-25,vendredi,10,11,0,0,0,35675
2024-10-25,vendredi,10,12,0,0,0,53235
2024-10-25,vendredi,10,13,0,0,0,50501
2024-10-25,vendredi,10,14,0,0,0,48077
2024-10-25,vendredi,10,15,0,0,0,27608
2024-10-25,vendredi,10,16,0,0,0,58623
2024-10-25,vendredi,10,17,0,0,0,82211
2024-10-25,vendredi,10,18,0,0,0,102255
2024-10-25,vendredi,10,19,0,0,0,117389
2024-10-25,vendredi,10,20,0,0,0,123089
2024-10-25,vendredi,10,21,0,0,0,22368
2024-10-25,vendredi,10,22,0,0,0,15608
2024-10-25,vendredi,10,23,0,0,0,17081
2024-10-26,samedi,10,5,0,1,0,10053
2024-10-26,samedi,10,6,0,1,0,9648
2024-10-26,samedi,10,7,0,1,0,72607
2024-10-26,samedi,10,8,0,1,0,96062
2024-10-26,samedi,10,9,0,1,0,83161
2024-10-26,samedi,10,10,0,1,0,30454
2024-10-26,samedi,10,11,0,1,0,30680
2024-10-26,samedi,10,12,0,1,0,42065
2024-10-26,samedi,10,13,0,1,0,36738
2024-10-26,samedi,10,14,0,1,0,20587
2024-10-26,samedi,10,15,0,1,0,26182
2024-10-26,samedi,10,16,0,1,0,27496
2024-10-26,samedi,10,17,0,1,0,74192
2024-10-26,samedi,10,18,0,1,0,76227
2024-10-26,samedi,10,19,0,1,0,73891
2024-10-26,samedi,10,20,0,1,0,66491
2024-10-26,samedi,10,21,0,1,0,9373
2024-10-26,samedi,10,22,0,1,0,12925
2024-10-26,samedi,10,23,0,1,0,8670
2024-10-27,dimanche,10,5,0,1,0,6137
2024-10-27,dimanche,10,6,0,1,0,10178
2024-10-27,dimanche,10,7,0,1,0,44933
2024-10-27,dimanche,10,8,0,1,0,34508
2024-10-27,dimanche,10,9,0,1,0,52980
2024-10-27,dimanche,10,10,0,1,0,15808
2024-10-27,dimanche,10,11,0,1,0,15079
2024-10-27,dimanche,10,12,0,1,0,23410
2024-10-27,dimanche,10,13,0,1,0,17235
2024-10-27,dimanche,10,14,0,1,0,22027
2024-10-27,dimanche,10,15,0,1,0,15228
2024-10-27,dimanche,10,16,0,1,0,19965
2024-10-27,dimanche,10,17,0,1,0,41996
2024-10-27,dimanche,10,18,0,1,0,48784
2024-10-27,dimanche,10,19,0,1,0,48747
2024-10-27,dimanche,10,20,0,1,0,47583
2024-10-27,dimanche,10,21,0,1,0,6457
2024-10-27,dimanche,10,22,0,1,0,7961
2024-10-27,dimanche,10,23,0,1,0,4082
2024-10-28,lundi,10,5,0,0,0,12844
2024-10-28,lundi,10,6,0,0,0,12790
2024-10-28,lundi,10,7,0,0,0,136899
2024-10-28,lundi,10,8,0,0,0,90898
2024-10-28,lundi,10,9,0,0,0,121983
2024-10-28,lundi,10,10,0,0,0,46927
2024-10-28,lundi,10,11,0,0,0,42341
2024-10-28,lundi,10,12,0,0,0,53211
2024-10-28,lundi,10,13,0,0,0,46089
2024-10-28,lundi,10,14,0,0,0,53872
2024-10-28,lundi,10,15,0,0,0,41023
2024-10-28,lundi,10,16,0,0,0,50679
2024-10-28,lundi,10,17,0,0,0,117724
2024-10-28,lundi,10,18,0,0,0,110433
2024-10-28,lundi,10,19,0,0,0,99158
2024-10-28,lundi,10,20,0,0,0,149385
2024-10-28,lundi,10,21,0,0,0,14709
2024-10-28,lundi,10,22,0,0,0,14925
2024-10-28,lundi,10,23,0,0,0,21834
2024-10-29,mardi,10,5,0,0,0,13121
2024-10-29,mardi,10,6,0,0,0,24513
2024-10-29,mardi,10,7,0,0,0,95683
2024-10-29,mardi,10,8,0,0,0,122082
2024-10-29,mardi,10,9,0,0,0,99021
2024-10-29,mardi,10,10,0,0,0,53512
2024-10-29,mardi,10,11,0,0,0,48103
2024-10-29,mardi,10,12,0,0,0,49956
2024-10-29,mardi,10,13,0,0,0,66603
2024-10-29,mardi,10,14,0,0,0,36846
2024-10-29,mardi,10,15,0,0,0,44924
2024-10-29,mardi,10,16,0,0,0,51033
2024-10-29,mardi,10,17,0,0,0,142296
2024-10-29,mardi,10,18,0,0,0,132004
2024-10-29,mardi,10,19,0,0,0,108216
2024-10-29,mardi,10,20,0,0,0,122606
2024-10-29,mardi,10,21,0,0,0,15230
2024-10-29,mardi,10,22,0,0,0,20843
2024-10-29,mardi,10,23,0,0,0,16259
2024-10-30,mercredi,10,5,0,0,0,17129
2024-10-30,mercredi,10,6,0,0,0,13267
2024-10-30,mercredi,10,7,0,0,0,106416
2024-10-30,mercredi,10,8,0,0,0,119012
2024-10-30,mercredi,10,9,0,0,0,144028
2024-10-30,mercredi,10,10,0,0,0,47275
2024-10-30,mercredi,10,11,0,0,0,28278
2024-10-30,mercredi,10,12,0,0,0,45486
2024-10-30,mercredi,10,13,0,0,0,62727
2024-10-30,mercredi,10,14,0,0,0,51347
2024-10-30,mercredi,10,15,0,0,0,38773
2024-10-30,mercredi,10,16,0,0,0,27925
2024-10-30,mercredi,10,17,0,0,0,103023
2024-10-30,mercredi,10,18,0,0,0,82404
2024-10-30,mercredi,10,19,0,0,0,119730
2024-10-30,mercredi,10,20,0,0,0,94641
2024-10-30,mercredi,10,21,0,0,0,10532
2024-10-30,mercredi,10,22,0,0,0,21006
2024-10-30,mercredi,10,23,0,0,0,11645
2024-10-31,jeudi,10,5,0,0,0,21694
2024-10-31,jeudi,10,6,0,0,0,29850
2024-10-31,jeudi,10,7,0,0,0,140152
2024-10-31,jeudi,10,8,0,0,0,96406
2024-10-31,jeudi,10,9,0,0,0,144304
2024-10-31,jeudi,10,10,0,0,0,47351
2024-10-31,jeudi,10,11,0,0,0,42352
2024-10-31,jeudi,10,12,0,0,0,70196
2024-10-31,jeudi,10,13,0,0,0,63032
2024-10-31,jeudi,10,14,0,0,0,51142
2024-10-31,jeudi,10,15,0,0,0,42096
2024-10-31,jeudi,10,16,0,0,0,47502
2024-10-31,jeudi,10,17,0,0,0,100833
2024-10-31,jeudi,10,18,0,0,0,123163
2024-10-31,jeudi,10,19,0,0,0,107580
2024-10-31,jeudi,10,20,0,0,0,112358
2024-10-31,jeudi,10,21,0,0,0,15849
2024-10-31,jeudi,10,22,0,0,0,11839
2024-10-31,jeudi,10,23,0,0,0,11881
2024-11-01,vendredi,11,5,0,0,0,15471
2024-11-01,vendredi,11,6,0,0,0,14679
2024-11-01,vendredi,11,7,0,0,0,121503
2024-11-01,vendredi,11,8,0,0,0,134557
2024-11-01,vendredi,11,9,0,0,0,101294
2024-11-01,vendredi,11,10,0,0,0,55815
2024-11-01,vendredi,11,11,0,0,0,52215
2024-11-01,vendredi,11,12,0,0,0,69111
2024-11-01,vendredi,11,13,0,0,0,67892
2024-11-01,vendredi,11,14,0,0,0,49605
2024-11-01,vendredi,11,15,0,0,0,35420
2024-11-01,vendredi,11,16,0,0,0,31184
2024-11-01,vendredi,11,17,0,0,0,87805
2024-11-01,vendredi,11,18,0,0,0,98793
2024-11-01,vendredi,11,19,0,0,0,117781
2024-11-01,vendredi,11,20,0,0,0,119289
2024-11-01,vendredi,11,21,0,0,0,17751
2024-11-01,vendredi,11,22,0,0,0,19087
2024-11-01,vendredi,11,23,0,0,0,17829
2024-11-02,samedi,11,5,0,1,0,15140
2024-11-02,samedi,11,6,0,1,0,16650
2024-11-02,samedi,11,7,0,1,0,88316
2024-11-02,samedi,11,8,0,1,0,85308
2024-11-02,samedi,11,9,0,1,0,64320
2024-11-02,samedi,11,10,0,1,0,34484
2024-11-02,samedi,11,11,0,1,0,21378
2024-11-02,samedi,11,12,0,1,0,44940
2024-11-02,samedi,11,13,0,1,0,37518
2024-11-02,samedi,11,14,0,1,0,25759
2024-11-02,samedi,11,15,0,1,0,31679
2024-11-02,samedi,11,16,0,1,0,30352
2024-11-02,samedi,11,17,0,1,0,66964
2024-11-02,samedi,11,18,0,1,0,62090
2024-11-02,samedi,11,19,0,1,0,81642
2024-11-02,samedi,11,20,0,1,0,79168
2024-11-02,samedi,11,21,0,1,0,8340
2024-11-02,samedi,11,22,0,1,0,8703
2024-11-02,samedi,11,23,0,1,0,5658
2024-11-03,dimanche,11,5,0,1,0,8938
2024-11-03,dimanche,11,6,0,1,0,8519
2024-11-03,dimanche,11,7,0,1,0,40140
2024-11-03,dimanche,11,8,0,1,0,45753
2024-11-03,dimanche,11,9,0,1,0,50035
2024-11-03,dimanche,11,10,0,1,0,10803
2024-11-03,dimanche,11,11,0,1,0,16803
2024-11-03,dimanche,11,12,0,1,0,18293
2024-11-03,dimanche,11,13,0,1,0,18948
2024-11-03,dimanche,11,14,0,1,0,12152
2024-11-03,dimanche,11,15,0,1,0,17665
2024-11-03,dimanche,11,16,0,1,0,17964
2024-11-03,dimanche,11,17,0,1,0,44330
2024-11-03,dimanche,11,18,0,1,0,30232
2024-11-03,dimanche,11,19,0,1,0,43858
2024-11-03,dimanche,11,20,0,1,0,53684
2024-11-03,dimanche,11,21,0,1,0,5596
2024-11-03,dimanche,11,22,0,1,0,6430
2024-11-03,dimanche,11,23,0,1,0,8008
2024-11-04,lundi,11,5,0,0,0,16060
2024-11-04,lundi,11,6,0,0,0,21423
2024-11-04,lundi,11,7,0,0,0,109675
2024-11-04,lundi,11,8,0,0,0,141155
2024-11-04,lundi,11,9,0,0,0,106402
2024-11-04,lundi,11,10,0,0,0,45606
2024-11-04,lundi,11,11,0,0,0,45713
2024-11-04,lundi,11,12,0,0,0,67450
2024-11-04,lundi,11,13,0,0,0,63254
2024-11-04,lundi,11,14,0,0,0,38238
2024-11-04,lundi,11,15,0,0,0,59991
2024-11-04,lundi,11,16,0,0,0,31383
2024-11-04,lundi,11,17,0,0,0,79095
2024-11-04,lundi,11,18,0,0,0,128916
2024-11-04,lundi,11,19,0,0,0,84768
2024-11-04,lundi,11,20,0,0,0,107360
2024-11-04,lundi,11,21,0,0,0,10964
2024-11-04,lundi,11,22,0,0,0,17180
2024-11-04,lundi,11,23,0,0,0,11795
2024-11-05,mardi,11,5,0,0,0,18744
2024-11-05,mardi,11,6,0,0,0,23177
2024-11-05,mardi,11,7,0,0,0,119955
2024-11-05,mardi,11,8,0,0,0,148429
2024-11-05,mardi,11,9,0,0,0,160677
2024-11-05,mardi,11,10,0,0,0,60634
2024-11-05,mardi,11,11,0,0,0,41978
2024-11-05,mardi,11,12,0,0,0,43767
2024-11-05,mardi,11,13,0,0,0,48966
2024-11-05,mardi,11,14,0,0,0,28733
2024-11-05,mardi,11,15,0,0,0,47251
2024-11-05,mardi,11,16,0,0,0,56211
2024-11-05,mardi,11,17,0,0,0,128303
2024-11-05,mardi,11,18,0,0,0,128246
2024-11-05,mardi,11,19,0,0,0,88593
2024-11-05,mardi,11,20,0,0,0,91724
2024-11-05,mardi,11,21,0,0,0,21823
2024-11-05,mardi,11,22,0,0,0,15184
2024-11-05,mardi,11,23,0,0,0,8770
2024-11-06,mercredi,11,5,0,0,0,13347
2024-11-06,mercredi,11,6,0,0,0,22869
2024-11-06,mercredi,11,7,0,0,0,103066
2024-11-06,mercredi,11,8,0,0,0,113045
2024-11-06,mercredi,11,9,0,0,0,154544
2024-11-06,mercredi,11,10,0,0,0,46697
2024-11-06,mercredi,11,11,0,0,0,34376
2024-11-06,mercredi,11,12,0,0,0,54771
2024-11-06,mercredi,11,13,0,0,0,57427
2024-11-06,mercredi,11,14,0,0,0,53970
2024-11-06,mercredi,11,15,0,0,0,34114
2024-11-06,mercredi,11,16,0,0,0,39669
2024-11-06,mercredi,11,17,0,0,0,117050
2024-11-06,mercredi,11,18,0,0,0,86757
2024-11-06,mercredi,11,19,0,0,0,120473
2024-11-06,mercredi,11,20,0,0,0,120251
2024-11-06,mercredi,11,21,0,0,0,16908
2024-11-06,mercredi,11,22,0,0,0,18296
2024-11-06,mercredi,11,23,0,0,0,14891
2024-11-07,jeudi,11,5,0,0,0,16401
2024-11-07,jeudi,11,6,0,0,0,21866
2024-11-07,jeudi,11,7,0,0,0,142445
2024-11-07,jeudi,11,8,0,0,0,123987
2024-11-07,jeudi,11,9,0,0,0,135629
2024-11-07,jeudi,11,10,0,0,0,46158
2024-11-07,jeudi,11,11,0,0,0,52833
2024-11-07,jeudi,11,12,0,0,0,48849
2024-11-07,jeudi,11,13,0,0,0,50333
2024-11-07,jeudi,11,14,0,0,0,47363
2024-11-07,jeudi,11,15,0,0,0,46643
2024-11-07,jeudi,11,16,0,0,0,57005
2024-11-07,jeudi,11,17,0,0,0,124514
2024-11-07,jeudi,11,18,0,0,0,127525
2024-11-07,jeudi,11,19,0,0,0,86139
2024-11-07,jeudi,11,20,0,0,0,93026
2024-11-07,jeudi,11,21,0,0,0,16518
2024-11-07,jeudi,11,22,0,0,0,11105
2024-11-07,jeudi,11,23,0,0,0,15735
2024-11-08,vendredi,11,5,0,0,0,17274
2024-11-08,vendredi,11,6,0,0,0,14864
2024-11-08,vendredi,11,7,0,0,0,149461
2024-11-08,vendredi,11,8,0,0,0,92585
2024-11-08,vendredi,11,9,0,0,0,116741
2024-11-08,vendredi,11,10,0,0,0,38486
2024-11-08,vendredi,11,11,0,0,0,31127
2024-11-08,vendredi,11,12,0,0,0,51239
2024-11-08,vendredi,11,13,0,0,0,79205
2024-11-08,vendredi,11,14,0,0,0,31112
2024-11-08,vendredi,11,15,0,0,0,59092
2024-11-08,vendredi,11,16,0,0,0,51894
2024-11-08,vendredi,11,17,0,0,0,102794
2024-11-08,vendredi,11,18,0,0,0,100207
2024-11-08,vendredi,11,19,0,0,0,87968
2024-11-08,vendredi,11,20,0,0,0,125255
2024-11-08,vendredi,11,21,0,0,0,9765
2024-11-08,vendredi,11,22,0,0,0,15356
2024-11-08,vendredi,11,23,0,0,0,16916
2024-11-09,samedi,11,5,0,1,0,15288
2024-11-09,samedi,11,6,0,1,0,13845
2024-11-09,samedi,11,7,0,1,0,81020
2024-11-09,samedi,11,8,0,1,0,100743
2024-11-09,samedi,11,9,0,1,0,56606
2024-11-09,samedi,11,10,0,1,0,31377
2024-11-09,samedi,11,11,0,1,0,24012
2024-11-09,samedi,11,12,0,1,0,36815
2024-11-09,samedi,11,13,0,1,0,40454
2024-11-09,samedi,11,14,0,1,0,33564
2024-11-09,samedi,11,15,0,1,0,21740
2024-11-09,samedi,11,16,0,1,0,23635
2024-11-09,samedi,11,17,0,1,0,58393
2024-11-09,samedi,11,18,0,1,0,72528
2024-11-09,samedi,11,19,0,1,0,57239
2024-11-09,samedi,11,20,0,1,0,83172
2024-11-09,samedi,11,21,0,1,0,6037
2024-11-09,samedi,11,22,0,1,0,9321
2024-11-09,samedi,11,23,0,1,0,9195
2024-11-10,dimanche,11,5,0,1,0,6862
2024-11-10,dimanche,11,6,0,1,0,7657
2024-11-10,dimanche,11,7,0,1,0,46498
2024-11-10,dimanche,11,8,0,1,0,40484
2024-11-10,dimanche,11,9,0,1,0,44804
2024-11-10,dimanche,11,10,0,1,0,13113
2024-11-10,dimanche,11,11,0,1,0,12432
2024-11-10,dimanche,11,12,0,1,0,27406
2024-11-10,dimanche,11,13,0,1,0,27154
2024-11-10,dimanche,11,14,0,1,0,19944
2024-11-10,dimanche,11,15,0,1,0,16797
2024-11-10,dimanche,11,16,0,1,0,15494
2024-11-10,dimanche,11,17,0,1,0,46334
2024-11-10,dimanche,11,18,0,1,0,56359
2024-11-10,dimanche,11,19,0,1,0,32671
2024-11-10,dimanche,11,20,0,1,0,41444
2024-11-10,dimanche,11,21,0,1,0,4257
2024-11-10,dimanche,11,22,0,1,0,8066
2024-11-10,dimanche,11,23,0,1,0,4910
2024-11-11,lundi,11,5,0,0,0,11216
2024-11-11,lundi,11,6,0,0,0,12510
2024-11-11,lundi,11,7,0,0,0,150141
2024-11-11,lundi,11,8,0,0,0,105279
2024-11-11,lundi,11,9,0,0,0,103915
2024-11-11,lundi,11,10,0,0,0,50732
2024-11-11,lundi,11,11,0,0,0,44581
2024-11-11,lundi,11,12,0,0,0,49394
2024-11-11,lundi,11,13,0,0,0,72708
2024-11-11,lundi,11,14,0,0,0,38735
2024-11-11,lundi,11,15,0,0,0,47730
2024-11-11,lundi,11,16,0,0,0,30638
2024-11-11,lundi,11,17,0,0,0,98951
2024-11-11,lundi,11,18,0,0,0,125755
2024-11-11,lundi,11,19,0,0,0,110043
2024-11-11,lundi,11,20,0,0,0,119368
2024-11-11,lundi,11,21,0,0,0,12558
2024-11-11,lundi,11,22,0,0,0,8922
2024-11-11,lundi,11,23,0,0,0,22499
2024-11-12,mardi,11,5,0,0,0,25154
2024-11-12,mardi,11,6,0,0,0,16209
2024-11-12,mardi,11,7,0,0,0,135623
2024-11-12,mardi,11,8,0,0,0,134335
2024-11-12,mardi,11,9,0,0,0,113946
2024-11-12,mardi,11,10,0,0,0,36302
2024-11-12,mardi,11,11,0,0,0,48807
2024-11-12,mardi,11,12,0,0,0,67358
2024-11-12,mardi,11,13,0,0,0,62469
2024-11-12,mardi,11,14,0,0,0,53311
2024-11-12,mardi,11,15,0,0,0,50529
2024-11-12,mardi,11,16,0,0,0,39731
2024-11-12,mardi,11,17,0,0,0,98801
2024-11-12,mardi,11,18,0,0,0,89682
2024-11-12,mardi,11,19,0,0,0,122523
2024-11-12,mardi,11,20,0,0,0,103785
2024-11-12,mardi,11,21,0,0,0,16844
2024-11-12,mardi,11,22,0,0,0,15241
2024-11-12,mardi,11,23,0,0,0,19892
2024-11-13,mercredi,11,5,0,0,0,18273
2024-11-13,mercredi,11,6,0,0,0,20470
2024-11-13,mercredi,11,7,0,0,0,154013
2024-11-13,mercredi,11,8,0,0,0,97027
2024-11-13,mercredi,11,9,0,0,0,114054
2024-11-13,mercredi,11,10,0,0,0,58253
2024-11-13,mercredi,11,11,0,0,0,54888
2024-11-13,mercredi,11,12,0,0,0,54837
2024-11-13,mercredi,11,13,0,0,0,52165
2024-11-13,mercredi,11,14,0,0,0,36593
2024-11-13,mercredi,11,15,0,0,0,37648
2024-11-13,mercredi,11,16,0,0,0,48609
2024-11-13,mercredi,11,17,0,0,0,96518
2024-11-13,mercredi,11,18,0,0,0,128228
2024-11-13,mercredi,11,19,0,0,0,116743
2024-11-13,mercredi,11,20,0,0,0,90880
2024-11-13,mercredi,11,21,0,0,0,18378
2024-11-13,mercredi,11,22,0,0,0,18181
2024-11-13,mercredi,11,23,0,0,0,20112
2024-11-14,jeudi,11,5,0,0,0,27200
2024-11-14,jeudi,11,6,0,0,0,12517
2024-11-14,jeudi,11,7,0,0,0,101376
2024-11-14,jeudi,11,8,0,0,0,123536
2024-11-14,jeudi,11,9,0,0,0,95701
2024-11-14,jeudi,11,10,0,0,0,30497
2024-11-14,jeudi,11,11,0,0,0,32627
2024-11-14,jeudi,11,12,0,0,0,69332
2024-11-14,jeudi,11,13,0,0,0,64740
2024-11-14,jeudi,11,14,0,0,0,37439
2024-11-14,jeudi,11,15,0,0,0,32330
2024-11-14,jeudi,11,16,0,0,0,32017
2024-11-14,jeudi,11,17,0,0,0,110508
2024-11-14,jeudi,11,18,0,0,0,82030
2024-11-14,jeudi,11,19,0,0,0,92985
2024-11-14,jeudi,11,20,0,0,0,104848
2024-11-14,jeudi,11,21,0,0,0,20770
2024-11-14,jeudi,11,22,0,0,0,18237
2024-11-14,jeudi,11,23,0,0,0,11209
2024-11-15,vendredi,11,5,1,0,0,8377
2024-11-15,vendredi,11,6,1,0,0,5059
2024-11-15,vendredi,11,7,1,0,0,41165
2024-11-15,vendredi,11,8,1,0,0,42958
2024-11-15,vendredi,11,9,1,0,0,50638
2024-11-15,vendredi,11,10,1,0,0,18033
2024-11-15,vendredi,11,11,1,0,0,13568
2024-11-15,vendredi,11,12,1,0,0,21974
2024-11-15,vendredi,11,13,1,0,0,26699
2024-11-15,vendredi,11,14,1,0,0,22767
2024-11-15,vendredi,11,15,1,0,0,12110
2024-11-15,vendredi,11,16,1,0,0,18772
2024-11-15,vendredi,11,17,1,0,0,47038
2024-11-15,vendredi,11,18,1,0,0,32167
2024-11-15,vendredi,11,19,1,0,0,52784
2024-11-15,vendredi,11,20,1,0,0,57411
2024-11-15,vendredi,11,21,1,0,0,7028
2024-11-15,vendredi,11,22,1,0,0,8588
2024-11-15,vendredi,11,23,1,0,0,4232
2024-11-16,samedi,11,5,0,1,0,7846
2024-11-16,samedi,11,6,0,1,0,17240
2024-11-16,samedi,11,7,0,1,0,68585
2024-11-16,samedi,11,8,0,1,0,85009
2024-11-16,samedi,11,9,0,1,0,74591
2024-11-16,samedi,11,10,0,1,0,22277
2024-11-16,samedi,11,11,0,1,0,31851
2024-11-16,samedi,11,12,0,1,0,42804
2024-11-16,samedi,11,13,0,1,0,47322
2024-11-16,samedi,11,14,0,1,0,24513
2024-11-16,samedi,11,15,0,1,0,17362
2024-11-16,samedi,11,16,0,1,0,29695
2024-11-16,samedi,11,17,0,1,0,61577
2024-11-16,samedi,11,18,0,1,0,49546
2024-11-16,samedi,11,19,0,1,0,64168
2024-11-16,samedi,11,20,0,1,0,62945
2024-11-16,samedi,11,21,0,1,0,8655
2024-11-16,samedi,11,22,0,1,0,6744
2024-11-16,samedi,11,23,0,1,0,8839
2024-11-17,dimanche,11,5,0,1,0,9919
2024-11-17,dimanche,11,6,0,1,0,9373
2024-11-17,dimanche,11,7,0,1,0,39988
2024-11-17,dimanche,11,8,0,1,0,43798
2024-11-17,dimanche,11,9,0,1,0,41328
2024-11-17,dimanche,11,10,0,1,0,11270
2024-11-17,dimanche,11,11,0,1,0,14810
2024-11-17,dimanche,11,12,0,1,0,21244
2024-11-17,dimanche,11,13,0,1,0,22894
2024-11-17,dimanche,11,14,0,1,0,18681
2024-11-17,dimanche,11,15,0,1,0,12769
2024-11-17,dimanche,11,16,0,1,0,14712
2024-11-17,dimanche,11,17,0,1,0,40693
2024-11-17,dimanche,11,18,0,1,0,47635
2024-11-17,dimanche,11,19,0,1,0,36321
2024-11-17,dimanche,11,20,0,1,0,37723
2024-11-17,dimanche,11,21,0,1,0,7450
2024-11-17,dimanche,11,22,0,1,0,5031
2024-11-17,dimanche,11,23,0,1,0,8514
2024-11-18,lundi,11,5,0,0,0,19207
2024-11-18,lundi,11,6,0,0,0,23222
2024-11-18,lundi,11,7,0,0,0,114079
2024-11-18,lundi,11,8,0,0,0,103024
2024-11-18,lundi,11,9,0,0,0,114137
2024-11-18,lundi,11,10,0,0,0,47512
2024-11-18,lundi,11,11,0,0,0,39218
2024-11-18,lundi,11,12,0,0,0,68013
2024-11-18,lundi,11,13,0,0,0,59036
2024-11-18,lundi,11,14,0,0,0,34792
2024-11-18,lundi,11,15,0,0,0,43939
2024-11-18,lundi,11,16,0,0,0,50844
2024-11-18,lundi,11,17,0,0,0,104018
2024-11-18,lundi,11,18,0,0,0,102189
2024-11-18,lundi,11,19,0,0,0,87355
2024-11-18,lundi,11,20,0,0,0,82717
2024-11-18,lundi,11,21,0,0,0,14471
2024-11-18,lundi,11,22,0,0,0,17968
2024-11-18,lundi,11,23,0,0,0,20989
2024-11-19,mardi,11,5,0,0,0,16246
2024-11-19,mardi,11,6,0,0,0,17919
2024-11-19,mardi,11,7,0,0,0,118642
2024-11-19,mardi,11,8,0,0,0,114907
2024-11-19,mardi,11,9,0,0,0,106844
2024-11-19,mardi,11,10,0,0,0,32713
2024-11-19,mardi,11,11,0,0,0,51588
2024-11-19,mardi,11,12,0,0,0,48337
2024-11-19,mardi,11,13,0,0,0,46134
2024-11-19,mardi,11,14,0,0,0,44188
2024-11-19,mardi,11,15,0,0,0,40477
2024-11-19,mardi,11,16,0,0,0,55929
2024-11-19,mardi,11,17,0,0,0,110116
2024-11-19,mardi,11,18,0,0,0,98664
2024-11-19,mardi,11,19,0,0,0,140106
2024-11-19,mardi,11,20,0,0,0,90663
2024-11-19,mardi,11,21,0,0,0,18298
2024-11-19,mardi,11,22,0,0,0,20484
2024-11-19,mardi,11,23,0,0,0,19796
2024-11-20,mercredi,11,5,0,0,0,15662
2024-11-20,mercredi,11,6,0,0,0,16271
2024-11-20,mercredi,11,7,0,0,0,101016
2024-11-20,mercredi,11,8,0,0,0,113774
2024-11-20,mercredi,11,9,0,0,0,108583
2024-11-20,mercredi,11,10,0,0,0,44134
2024-11-20,mercredi,11,11,0,0,0,30400
2024-11-20,mercredi,11,12,0,0,0,58194
2024-11-20,mercredi,11,13,0,0,0,77013
2024-11-20,mercredi,11,14,0,0,0,31984
2024-11-20,mercredi,11,15,0,0,0,50810
2024-11-20,mercredi,11,16,0,0,0,33929
2024-11-20,mercredi,11,17,0,0,0,103369
2024-11-20,mercredi,11,18,0,0,0,113313
2024-11-20,mercredi,11,19,0,0,0,138147
