date,annee,mois,jour_semaine,heure,minute,est_weekend,est_jour_ferie,est_vacances_scolaires,est_saison_pluies,est_ramadan,evenement_religieux,evenement_special,perturbation,phase_reseau,nb_rames_actives,frequentation
2026-04-05,2026,4,dimanche,8,30,1,0,0,0,0,0,0,0,1,22,1856
2026-04-05,2026,4,dimanche,9,0,1,0,0,0,0,0,0,0,1,22,1289
2026-04-05,2026,4,dimanche,9,30,1,0,0,0,0,0,0,0,1,22,932
2026-04-05,2026,4,dimanche,10,0,1,0,0,0,0,0,0,0,1,22,699
2026-04-05,2026,4,dimanche,10,30,1,0,0,0,0,0,0,0,1,22,768
2026-04-05,2026,4,dimanche,11,0,1,0,0,0,0,0,0,0,1,22,782
2026-04-05,2026,4,dimanche,11,30,1,0,0,0,0,0,0,0,1,22,697
2026-04-05,2026,4,dimanche,12,0,1,0,0,0,0,0,0,0,1,22,1019
2026-04-05,2026,4,dimanche,12,30,1,0,0,0,0,0,0,0,1,22,921
2026-04-05,2026,4,dimanche,13,0,1,0,0,0,0,0,0,0,1,22,772
2026-04-05,2026,4,dimanche,13,30,1,0,0,0,0,0,0,0,1,22,707
2026-04-05,2026,4,dimanche,14,0,1,0,0,0,0,0,0,0,1,22,733
2026-04-05,2026,4,dimanche,14,30,1,0,0,0,0,0,0,0,1,22,548
2026-04-05,2026,4,dimanche,15,0,1,0,0,0,0,0,0,0,1,22,792
2026-04-05,2026,4,dimanche,15,30,1,0,0,0,0,0,0,0,1,22,866
2026-04-05,2026,4,dimanche,16,0,1,0,0,0,0,0,0,0,1,22,1026
2026-04-05,2026,4,dimanche,16,30,1,0,0,0,0,0,0,0,1,22,1470
2026-04-05,2026,4,dimanche,17,0,1,0,0,0,0,0,0,0,1,22,2131
2026-04-05,2026,4,dimanche,17,30,1,0,0,0,0,0,0,0,1,22,1929
2026-04-05,2026,4,dimanche,18,0,1,0,0,0,0,0,0,0,1,22,2256
2026-04-05,2026,4,dimanche,18,30,1,0,0,0,0,0,0,0,1,22,2124
2026-04-05,2026,4,dimanche,19,0,1,0,0,0,0,0,0,0,1,22,1643
2026-04-05,2026,4,dimanche,19,30,1,0,0,0,0,0,0,0,1,22,1217
2026-04-05,2026,4,dimanche,20,0,1,0,0,0,0,0,0,0,1,22,987
2026-04-05,2026,4,dimanche,20,30,1,0,0,0,0,0,0,0,1,22,540
2026-04-05,2026,4,dimanche,21,0,1,0,0,0,0,0,0,0,1,22,444
2026-04-05,2026,4,dimanche,21,30,1,0,0,0,0,0,0,0,1,22,301
2026-04-05,2026,4,dimanche,22,0,1,0,0,0,0,0,0,0,1,22,246
2026-04-05,2026,4,dimanche,22,30,1,0,0,0,0,0,0,0,1,22,204
2026-04-05,2026,4,dimanche,23,0,1,0,0,0,0,0,0,0,1,22,138
2026-04-06,2026,4,lundi,5,0,0,0,0,0,0,0,0,0,1,22,638
2026-04-06,2026,4,lundi,5,30,0,0,0,0,0,0,0,0,1,22,820
2026-04-06,2026,4,lundi,6,0,0,0,0,0,0,0,0,0,1,22,1708
2026-04-06,2026,4,lundi,6,30,0,0,0,0,0,0,0,0,1,22,3019
2026-04-06,2026,4,lundi,7,0,0,0,0,0,0,0,0,0,1,22,3502
2026-04-06,2026,4,lundi,7,30,0,0,0,0,0,0,0,0,1,22,4114
2026-04-06,2026,4,lundi,8,0,0,0,0,0,0,0,0,0,1,22,4573
2026-04-06,2026,4,lundi,8,30,0,0,0,0,0,0,0,0,1,22,3428
2026-04-06,2026,4,lundi,9,0,0,0,0,0,0,0,0,0,1,22,2469
2026-04-06,2026,4,lundi,9,30,0,0,0,0,0,0,0,0,1,22,2120
2026-04-06,2026,4,lundi,10,0,0,0,0,0,0,0,0,0,1,22,1550
2026-04-06,2026,4,lundi,10,30,0,0,0,0,0,0,0,0,1,22,1236
2026-04-06,2026,4,lundi,11,0,0,0,0,0,0,0,0,0,1,22,1220
2026-04-06,2026,4,lundi,11,30,0,0,0,0,0,0,0,0,1,22,1360
2026-04-06,2026,4,lundi,12,0,0,0,0,0,0,0,0,0,1,22,1921
2026-04-06,2026,4,lundi,12,30,0,0,0,0,0,0,0,0,1,22,1757
2026-04-06,2026,4,lundi,13,0,0,0,0,0,0,0,0,0,1,22,1608
2026-04-06,2026,4,lundi,13,30,0,0,0,0,0,0,0,0,1,22,1287
2026-04-06,2026,4,lundi,14,0,0,0,0,0,0,0,0,0,1,22,1234
2026-04-06,2026,4,lundi,14,30,0,0,0,0,0,0,0,0,1,22,1156
2026-04-06,2026,4,lundi,15,0,0,0,0,0,0,0,0,0,1,22,1289
2026-04-06,2026,4,lundi,15,30,0,0,0,0,0,0,0,0,1,22,1348
2026-04-06,2026,4,lundi,16,0,0,0,0,0,0,0,0,0,1,22,1837
2026-04-06,2026,4,lundi,16,30,0,0,0,0,0,0,0,0,1,22,2558
2026-04-06,2026,4,lundi,17,0,0,0,0,0,0,0,0,0,1,22,3416
2026-04-06,2026,4,lundi,17,30,0,0,0,0,0,0,0,0,1,22,4083
2026-04-06,2026,4,lundi,18,0,0,0,0,0,0,0,0,0,1,22,4756
2026-04-06,2026,4,lundi,18,30,0,0,0,0,0,0,0,0,1,22,3595
2026-04-06,2026,4,lundi,19,0,0,0,0,0,0,0,0,0,1,22,3102
2026-04-06,2026,4,lundi,19,30,0,0,0,0,0,0,0,0,1,22,2190
2026-04-06,2026,4,lundi,20,0,0,0,0,0,0,0,0,0,1,22,1702
2026-04-06,2026,4,lundi,20,30,0,0,0,0,0,0,0,0,1,22,977
2026-04-06,2026,4,lundi,21,0,0,0,0,0,0,0,0,0,1,22,851
2026-04-06,2026,4,lundi,21,30,0,0,0,0,0,0,0,0,1,22,728
2026-04-06,2026,4,lundi,22,0,0,0,0,0,0,0,0,0,1,22,517
2026-04-06,2026,4,lundi,22,30,0,0,0,0,0,0,0,0,1,22,414
2026-04-06,2026,4,lundi,23,0,0,0,0,0,0,0,0,0,1,22,275
2026-04-07,2026,4,mardi,5,0,0,0,0,0,0,0,0,0,1,22,487
2026-04-07,2026,4,mardi,5,30,0,0,0,0,0,0,0,0,1,22,763
2026-04-07,2026,4,mardi,6,0,0,0,0,0,0,0,0,0,1,22,1724
2026-04-07,2026,4,mardi,6,30,0,0,0,0,0,0,0,0,1,22,2761
2026-04-07,2026,4,mardi,7,0,0,0,0,0,0,0,0,0,1,22,3571
2026-04-07,2026,4,mardi,7,30,0,0,0,0,0,0,0,0,1,22,4587
2026-04-07,2026,4,mardi,8,0,0,0,0,0,0,0,0,0,1,22,3712
2026-04-07,2026,4,mardi,8,30,0,0,0,0,0,0,0,0,1,22,3639
2026-04-07,2026,4,mardi,9,0,0,0,0,0,0,0,0,0,1,22,2577
2026-04-07,2026,4,mardi,9,30,0,0,0,0,0,0,0,0,1,22,1880
2026-04-07,2026,4,mardi,10,0,0,0,0,0,0,0,0,0,1,22,1456
2026-04-07,2026,4,mardi,10,30,0,0,0,0,0,0,0,0,1,22,1265
2026-04-07,2026,4,mardi,11,0,0,0,0,0,0,0,0,0,1,22,1312
2026-04-07,2026,4,mardi,11,30,0,0,0,0,0,0,0,0,1,22,1328
2026-04-07,2026,4,mardi,12,0,0,0,0,0,0,0,0,0,1,22,1666
2026-04-07,2026,4,mardi,12,30,0,0,0,0,0,0,0,0,1,22,1696
2026-04-07,2026,4,mardi,13,0,0,0,0,0,0,0,0,0,1,22,1694
2026-04-07,2026,4,mardi,13,30,0,0,0,0,0,0,0,0,1,22,1078
2026-04-07,2026,4,mardi,14,0,0,0,0,0,0,0,0,0,1,22,1300
2026-04-07,2026,4,mardi,14,30,0,0,0,0,0,0,0,0,1,22,1239
2026-04-07,2026,4,mardi,15,0,0,0,0,0,0,0,0,0,1,22,1197
2026-04-07,2026,4,mardi,15,30,0,0,0,0,0,0,0,0,1,22,1373
2026-04-07,2026,4,mardi,16,0,0,0,0,0,0,0,0,0,1,22,2018
2026-04-07,2026,4,mardi,16,30,0,0,0,0,0,0,0,0,1,22,2603
2026-04-07,2026,4,mardi,17,0,0,0,0,0,0,0,0,0,1,22,3286
2026-04-07,2026,4,mardi,17,30,0,0,0,0,0,0,0,0,1,22,3563
2026-04-07,2026,4,mardi,18,0,0,0,0,0,0,0,0,0,1,22,3763
2026-04-07,2026,4,mardi,18,30,0,0,0,0,0,0,0,0,1,22,3262
2026-04-07,2026,4,mardi,19,0,0,0,0,0,0,0,0,0,1,22,2712
2026-04-07,2026,4,mardi,19,30,0,0,0,0,0,0,0,0,1,22,2099
2026-04-07,2026,4,mardi,20,0,0,0,0,0,0,0,0,0,1,22,1551
2026-04-07,2026,4,mardi,20,30,0,0,0,0,0,0,0,0,1,22,969
2026-04-07,2026,4,mardi,21,0,0,0,0,0,0,0,0,0,1,22,900
2026-04-07,2026,4,mardi,21,30,0,0,0,0,0,0,0,0,1,22,612
2026-04-07,2026,4,mardi,22,0,0,0,0,0,0,0,0,0,1,22,500
2026-04-07,2026,4,mardi,22,30,0,0,0,0,0,0,0,0,1,22,351
2026-04-07,2026,4,mardi,23,0,0,0,0,0,0,0,0,0,1,22,274
2026-04-08,2026,4,mercredi,5,0,0,0,0,0,0,0,0,0,1,22,567
2026-04-08,2026,4,mercredi,5,30,0,0,0,0,0,0,0,0,1,22,862
2026-04-08,2026,4,mercredi,6,0,0,0,0,0,0,0,0,0,1,22,1549
2026-04-08,2026,4,mercredi,6,30,0,0,0,0,0,0,0,0,1,22,2589
2026-04-08,2026,4,mercredi,7,0,0,0,0,0,0,0,0,0,1,22,2908
2026-04-08,2026,4,mercredi,7,30,0,0,0,0,0,0,0,0,1,22,3310
2026-04-08,2026,4,mercredi,8,0,0,0,0,0,0,0,0,0,1,22,3721
2026-04-08,2026,4,mercredi,8,30,0,0,0,0,0,0,0,0,1,22,3775
2026-04-08,2026,4,mercredi,9,0,0,0,0,0,0,0,0,0,1,22,2667
2026-04-08,2026,4,mercredi,9,30,0,0,0,0,0,0,0,0,1,22,1400
2026-04-08,2026,4,mercredi,10,0,0,0,0,0,0,0,0,0,1,22,1240
2026-04-08,2026,4,mercredi,10,30,0,0,0,0,0,0,0,0,1,22,1248
2026-04-08,2026,4,mercredi,11,0,0,0,0,0,0,0,0,0,1,22,1334
2026-04-08,2026,4,mercredi,11,30,0,0,0,0,0,0,0,0,1,22,1281
2026-04-08,2026,4,mercredi,12,0,0,0,0,0,0,0,0,0,1,22,1252
2026-04-08,2026,4,mercredi,12,30,0,0,0,0,0,0,0,0,1,22,1342
2026-04-08,2026,4,mercredi,13,0,0,0,0,0,0,0,0,0,1,22,1424
2026-04-08,2026,4,mercredi,13,30,0,0,0,0,0,0,0,0,1,22,1232
2026-04-08,2026,4,mercredi,14,0,0,0,0,0,0,0,0,0,1,22,1134
2026-04-08,2026,4,mercredi,14,30,0,0,0,0,0,0,0,0,1,22,1222
2026-04-08,2026,4,mercredi,15,0,0,0,0,0,0,0,0,0,1,22,1178
2026-04-08,2026,4,mercredi,15,30,0,0,0,0,0,0,0,0,1,22,1422
2026-04-08,2026,4,mercredi,16,0,0,0,0,0,0,0,0,0,1,22,2031
2026-04-08,2026,4,mercredi,16,30,0,0,0,0,0,0,0,0,1,22,2513
2026-04-08,2026,4,mercredi,17,0,0,0,0,0,0,0,0,0,1,22,2917
2026-04-08,2026,4,mercredi,17,30,0,0,0,0,0,0,0,0,1,22,3468
2026-04-08,2026,4,mercredi,18,0,0,0,0,0,0,0,0,0,1,22,3540
2026-04-08,2026,4,mercredi,18,30,0,0,0,0,0,0,0,0,1,22,2763
2026-04-08,2026,4,mercredi,19,0,0,0,0,0,0,0,0,0,1,22,2523
2026-04-08,2026,4,mercredi,19,30,0,0,0,0,0,0,0,0,1,22,2123
2026-04-08,2026,4,mercredi,20,0,0,0,0,0,0,0,0,0,1,22,1437
2026-04-08,2026,4,mercredi,20,30,0,0,0,0,0,0,0,0,1,22,1095
2026-04-08,2026,4,mercredi,21,0,0,0,0,0,0,0,0,0,1,22,817
2026-04-08,2026,4,mercredi,21,30,0,0,0,0,0,0,0,0,1,22,673
2026-04-08,2026,4,mercredi,22,0,0,0,0,0,0,0,0,0,1,22,386
2026-04-08,2026,4,mercredi,22,30,0,0,0,0,0,0,0,0,1,22,346
2026-04-08,2026,4,mercredi,23,0,0,0,0,0,0,0,0,0,1,22,220
2026-04-09,2026,4,jeudi,5,0,0,0,0,0,0,0,0,0,1,22,528
2026-04-09,2026,4,jeudi,5,30,0,0,0,0,0,0,0,0,1,22,952
2026-04-09,2026,4,jeudi,6,0,0,0,0,0,0,0,0,0,1,22,1395
2026-04-09,2026,4,jeudi,6,30,0,0,0,0,0,0,0,0,1,22,2568
2026-04-09,2026,4,jeudi,7,0,0,0,0,0,0,0,0,0,1,22,3701
2026-04-09,2026,4,jeudi,7,30,0,0,0,0,0,0,0,0,1,22,4001
2026-04-09,2026,4,jeudi,8,0,0,0,0,0,0,0,0,0,1,22,3884
2026-04-09,2026,4,jeudi,8,30,0,0,0,0,0,0,0,0,1,22,3280
2026-04-09,2026,4,jeudi,9,0,0,0,0,0,0,0,0,0,1,22,2818
2026-04-09,2026,4,jeudi,9,30,0,0,0,0,0,0,0,0,1,22,1716
2026-04-09,2026,4,jeudi,10,0,0,0,0,0,0,0,0,0,1,22,1320
2026-04-09,2026,4,jeudi,10,30,0,0,0,0,0,0,0,0,1,22,1425
2026-04-09,2026,4,jeudi,11,0,0,0,0,0,0,0,0,0,1,22,1304
2026-04-09,2026,4,jeudi,11,30,0,0,0,0,0,0,0,0,1,22,1282
2026-04-09,2026,4,jeudi,12,0,0,0,0,0,0,0,0,0,1,22,1692
2026-04-09,2026,4,jeudi,12,30,0,0,0,0,0,0,0,0,1,22,1611
2026-04-09,2026,4,jeudi,13,0,0,0,0,0,0,0,0,0,1,22,1408
2026-04-09,2026,4,jeudi,13,30,0,0,0,0,0,0,0,0,1,22,1288
2026-04-09,2026,4,jeudi,14,0,0,0,0,0,0,0,0,0,1,22,974
2026-04-09,2026,4,jeudi,14,30,0,0,0,0,0,0,0,0,1,22,1168
2026-04-09,2026,4,jeudi,15,0,0,0,0,0,0,0,0,0,1,22,1207
2026-04-09,2026,4,jeudi,15,30,0,0,0,0,0,0,0,0,1,22,1323
2026-04-09,2026,4,jeudi,16,0,0,0,0,0,0,0,0,0,1,22,1782
2026-04-09,2026,4,jeudi,16,30,0,0,0,0,0,0,0,0,1,22,2489
2026-04-09,2026,4,jeudi,17,0,0,0,0,0,0,0,0,0,1,22,3221
2026-04-09,2026,4,jeudi,17,30,0,0,0,0,0,0,0,0,1,22,3820
2026-04-09,2026,4,jeudi,18,0,0,0,0,0,0,0,0,0,1,22,3771
2026-04-09,2026,4,jeudi,18,30,0,0,0,0,0,0,0,0,1,22,3681
2026-04-09,2026,4,jeudi,19,0,0,0,0,0,0,0,0,0,1,22,2994
2026-04-09,2026,4,jeudi,19,30,0,0,0,0,0,0,0,0,1,22,2244
2026-04-09,2026,4,jeudi,20,0,0,0,0,0,0,0,0,0,1,22,1621
2026-04-09,2026,4,jeudi,20,30,0,0,0,0,0,0,0,0,1,22,990
2026-04-09,2026,4,jeudi,21,0,0,0,0,0,0,0,0,0,1,22,830
2026-04-09,2026,4,jeudi,21,30,0,0,0,0,0,0,0,0,1,22,673
2026-04-09,2026,4,jeudi,22,0,0,0,0,0,0,0,0,0,1,22,455
2026-04-09,2026,4,jeudi,22,30,0,0,0,0,0,0,0,0,1,22,342
2026-04-09,2026,4,jeudi,23,0,0,0,0,0,0,0,0,0,1,22,226
2026-04-10,2026,4,vendredi,5,0,0,0,0,0,0,0,0,0,1,22,700
2026-04-10,2026,4,vendredi,5,30,0,0,0,0,0,0,0,0,1,22,874
2026-04-10,2026,4,vendredi,6,0,0,0,0,0,0,0,0,0,1,22,1692
2026-04-10,2026,4,vendredi,6,30,0,0,0,0,0,0,0,0,1,22,2715
2026-04-10,2026,4,vendredi,7,0,0,0,0,0,0,0,0,0,1,22,3882
2026-04-10,2026,4,vendredi,7,30,0,0,0,0,0,0,0,0,1,22,4244
2026-04-10,2026,4,vendredi,8,0,0,0,0,0,0,0,0,0,1,22,4635
2026-04-10,2026,4,vendredi,8,30,0,0,0,0,0,0,0,0,1,22,4656
2026-04-10,2026,4,vendredi,9,0,0,0,0,0,0,0,0,0,1,22,3025
2026-04-10,2026,4,vendredi,9,30,0,0,0,0,0,0,0,0,1,22,2103
2026-04-10,2026,4,vendredi,10,0,0,0,0,0,0,0,0,0,1,22,1903
2026-04-10,2026,4,vendredi,10,30,0,0,0,0,0,0,0,0,1,22,1502
2026-04-10,2026,4,vendredi,11,0,0,0,0,0,0,0,0,0,1,22,1350
2026-04-10,2026,4,vendredi,11,30,0,0,0,0,0,0,0,0,1,22,1410
2026-04-10,2026,4,vendredi,12,0,0,0,0,0,0,0,0,0,1,22,1959
2026-04-10,2026,4,vendredi,12,30,0,0,0,0,0,0,0,0,1,22,1533
2026-04-10,2026,4,vendredi,13,0,0,0,0,0,0,0,0,0,1,22,1307
2026-04-10,2026,4,vendredi,13,30,0,0,0,0,0,0,0,0,1,22,1302
2026-04-10,2026,4,vendredi,14,0,0,0,0,0,0,0,0,0,1,22,1375
2026-04-10,2026,4,vendredi,14,30,0,0,0,0,0,0,0,0,1,22,1352
2026-04-10,2026,4,vendredi,15,0,0,0,0,0,0,0,0,0,1,22,1376
2026-04-10,2026,4,vendredi,15,30,0,0,0,0,0,0,0,0,1,22,1681
2026-04-10,2026,4,vendredi,16,0,0,0,0,0,0,0,0,0,1,22,2165
2026-04-10,2026,4,vendredi,16,30,0,0,0,0,0,0,0,0,1,22,2917
2026-04-10,2026,4,vendredi,17,0,0,0,0,0,0,0,0,0,1,22,3608
2026-04-10,2026,4,vendredi,17,30,0,0,0,0,0,0,0,0,1,22,4426
2026-04-10,2026,4,vendredi,18,0,0,0,0,0,0,0,0,0,1,22,4653
2026-04-10,2026,4,vendredi,18,30,0,0,0,0,0,0,0,0,1,22,3787
2026-04-10,2026,4,vendredi,19,0,0,0,0,0,0,0,0,0,1,22,3299
2026-04-10,2026,4,vendredi,19,30,0,0,0,0,0,0,0,0,1,22,2201
2026-04-10,2026,4,vendredi,20,0,0,0,0,0,0,0,0,0,1,22,1683
2026-04-10,2026,4,vendredi,20,30,0,0,0,0,0,0,0,0,1,22,1172
2026-04-10,2026,4,vendredi,21,0,0,0,0,0,0,0,0,0,1,22,904
2026-04-10,2026,4,vendredi,21,30,0,0,0,0,0,0,0,0,1,22,730
2026-04-10,2026,4,vendredi,22,0,0,0,0,0,0,0,0,0,1,22,541
2026-04-10,2026,4,vendredi,22,30,0,0,0,0,0,0,0,0,1,22,377
2026-04-10,2026,4,vendredi,23,0,0,0,0,0,0,0,0,0,1,22,262
2026-04-11,2026,4,samedi,5,0,1,0,0,0,0,0,0,0,1,22,476
2026-04-11,2026,4,samedi,5,30,1,0,0,0,0,0,0,0,1,22,566
2026-04-11,2026,4,samedi,6,0,1,0,0,0,0,0,0,0,1,22,1275
2026-04-11,2026,4,samedi,6,30,1,0,0,0,0,0,0,0,1,22,1837
2026-04-11,2026,4,samedi,7,0,1,0,0,0,0,0,0,0,1,22,2653
2026-04-11,2026,4,samedi,7,30,1,0,0,0,0,0,0,0,1,22,2537
2026-04-11,2026,4,samedi,8,0,1,0,0,0,0,0,0,0,1,22,2863
2026-04-11,2026,4,samedi,8,30,1,0,0,0,0,0,0,0,1,22,2971
2026-04-11,2026,4,samedi,9,0,1,0,0,0,0,0,0,0,1,22,1826
2026-04-11,2026,4,samedi,9,30,1,0,0,0,0,0,0,0,1,22,1344
2026-04-11,2026,4,samedi,10,0,1,0,0,0,0,0,0,0,1,22,1058
2026-04-11,2026,4,samedi,10,30,1,0,0,0,0,0,0,0,1,22,790
2026-04-11,2026,4,samedi,11,0,1,0,0,0,0,0,0,0,1,22,941
2026-04-11,2026,4,samedi,11,30,1,0,0,0,0,0,0,0,1,22,849
2026-04-11,2026,4,samedi,12,0,1,0,0,0,0,0,0,0,1,22,1238
2026-04-11,2026,4,samedi,12,30,1,0,0,0,0,0,0,0,1,22,1121
2026-04-11,2026,4,samedi,13,0,1,0,0,0,0,0,0,0,1,22,920
2026-04-11,2026,4,samedi,13,30,1,0,0,0,0,0,0,0,1,22,822
2026-04-11,2026,4,samedi,14,0,1,0,0,0,0,0,0,0,1,22,837
2026-04-11,2026,4,samedi,14,30,1,0,0,0,0,0,0,0,1,22,1009
2026-04-11,2026,4,samedi,15,0,1,0,0,0,0,0,0,0,1,22,1027
2026-04-11,2026,4,samedi,15,30,1,0,0,0,0,0,0,0,1,22,1039
2026-04-11,2026,4,samedi,16,0,1,0,0,0,0,0,0,0,1,22,1402
2026-04-11,2026,4,samedi,16,30,1,0,0,0,0,0,0,0,1,22,1941
2026-04-11,2026,4,samedi,17,0,1,0,0,0,0,0,0,0,1,22,2256
2026-04-11,2026,4,samedi,17,30,1,0,0,0,0,0,0,0,1,22,2544
2026-04-11,2026,4,samedi,18,0,1,0,0,0,0,0,0,0,1,22,3056
2026-04-11,2026,4,samedi,18,30,1,0,0,0,0,0,0,0,1,22,2403
2026-04-11,2026,4,samedi,19,0,1,0,0,0,0,0,0,0,1,22,2253
2026-04-11,2026,4,samedi,19,30,1,0,0,0,0,0,0,0,1,22,1351
2026-04-11,2026,4,samedi,20,0,1,0,0,0,0,0,0,0,1,22,1000
2026-04-11,2026,4,samedi,20,30,1,0,0,0,0,0,0,0,1,22,824
2026-04-11,2026,4,samedi,21,0,1,0,0,0,0,0,0,0,1,22,592
2026-04-11,2026,4,samedi,21,30,1,0,0,0,0,0,0,0,1,22,467
2026-04-11,2026,4,samedi,22,0,1,0,0,0,0,0,0,0,1,22,354
2026-04-11,2026,4,samedi,22,30,1,0,0,0,0,0,0,0,1,22,294
2026-04-11,2026,4,samedi,23,0,1,0,0,0,0,0,0,0,1,22,177
2026-04-12,2026,4,dimanche,5,0,1,0,0,0,0,0,0,0,1,22,331
2026-04-12,2026,4,dimanche,5,30,1,0,0,0,0,0,0,0,1,22,516
2026-04-12,2026,4,dimanche,6,0,1,0,0,0,0,0,0,0,1,22,973
2026-04-12,2026,4,dimanche,6,30,1,0,0,0,0,0,0,0,1,22,1610
2026-04-12,2026,4,dimanche,7,0,1,0,0,0,0,0,0,0,1,22,2382
2026-04-12,2026,4,dimanche,7,30,1,0,0,0,0,0,0,0,1,22,2242
2026-04-12,2026,4,dimanche,8,0,1,0,0,0,0,0,0,0,1,22,2132
2026-04-12,2026,4,dimanche,8,30,1,0,0,0,0,0,0,0,1,22,2188
2026-04-12,2026,4,dimanche,9,0,1,0,0,0,0,0,0,0,1,22,1464
2026-04-12,2026,4,dimanche,9,30,1,0,0,0,0,0,0,0,1,22,1051
2026-04-12,2026,4,dimanche,10,0,1,0,0,0,0,0,0,0,1,22,832
2026-04-12,2026,4,dimanche,10,30,1,0,0,0,0,0,0,0,1,22,719
2026-04-12,2026,4,dimanche,11,0,1,0,0,0,0,0,0,0,1,22,706
2026-04-12,2026,4,dimanche,11,30,1,0,0,0,0,0,0,0,1,22,615
2026-04-12,2026,4,dimanche,12,0,1,0,0,0,0,0,0,0,1,22,935
2026-04-12,2026,4,dimanche,12,30,1,0,0,0,0,0,0,0,1,22,929
2026-04-12,2026,4,dimanche,13,0,1,0,0,0,0,0,0,0,1,22,809
2026-04-12,2026,4,dimanche,13,30,1,0,0,0,0,0,0,0,1,22,700
2026-04-12,2026,4,dimanche,14,0,1,0,0,0,0,0,0,0,1,22,694
2026-04-12,2026,4,dimanche,14,30,1,0,0,0,0,0,0,0,1,22,623
2026-04-12,2026,4,dimanche,15,0,1,0,0,0,0,0,0,0,1,22,666
2026-04-12,2026,4,dimanche,15,30,1,0,0,0,0,0,0,0,1,22,842
2026-04-12,2026,4,dimanche,16,0,1,0,0,0,0,0,0,0,1,22,1127
2026-04-12,2026,4,dimanche,16,30,1,0,0,0,0,0,0,0,1,22,1542
2026-04-12,2026,4,dimanche,17,0,1,0,0,0,0,0,0,0,1,22,1840
2026-04-12,2026,4,dimanche,17,30,1,0,0,0,0,0,0,0,1,22,2343
2026-04-12,2026,4,dimanche,18,0,1,0,0,0,0,0,0,0,1,22,2083
2026-04-12,2026,4,dimanche,18,30,1,0,0,0,0,0,0,0,1,22,1972
2026-04-12,2026,4,dimanche,19,0,1,0,0,0,0,0,0,0,1,22,1713
2026-04-12,2026,4,dimanche,19,30,1,0,0,0,0,0,0,0,1,22,1295
2026-04-12,2026,4,dimanche,20,0,1,0,0,0,0,0,0,0,1,22,809
2026-04-12,2026,4,dimanche,20,30,1,0,0,0,0,0,0,0,1,22,694
2026-04-12,2026,4,dimanche,21,0,1,0,0,0,0,0,0,0,1,22,480
2026-04-12,2026,4,dimanche,21,30,1,0,0,0,0,0,0,0,1,22,380
2026-04-12,2026,4,dimanche,22,0,1,0,0,0,0,0,0,0,1,22,290
2026-04-12,2026,4,dimanche,22,30,1,0,0,0,0,0,0,0,1,22,242
2026-04-12,2026,4,dimanche,23,0,1,0,0,0,0,0,0,0,1,22,135
2026-04-13,2026,4,lundi,5,0,0,0,0,0,0,0,0,0,1,22,648
2026-04-13,2026,4,lundi,5,30,0,0,0,0,0,0,0,0,1,22,856
2026-04-13,2026,4,lundi,6,0,0,0,0,0,0,0,0,0,1,22,1959
2026-04-13,2026,4,lundi,6,30,0,0,0,0,0,0,0,0,1,22,2724
2026-04-13,2026,4,lundi,7,0,0,0,0,0,0,0,0,0,1,22,3644
2026-04-13,2026,4,lundi,7,30,0,0,0,0,0,0,0,0,1,22,3840
2026-04-13,2026,4,lundi,8,0,0,0,0,0,0,0,0,0,1,22,4269
2026-04-13,2026,4,lundi,8,30,0,0,0,0,0,0,0,0,1,22,3487
2026-04-13,2026,4,lundi,9,0,0,0,0,0,0,0,0,0,1,22,2702
2026-04-13,2026,4,lundi,9,30,0,0,0,0,0,0,0,0,1,22,1879
2026-04-13,2026,4,lundi,10,0,0,0,0,0,0,0,0,0,1,22,1356
2026-04-13,2026,4,lundi,10,30,0,0,0,0,0,0,0,0,1,22,1319
2026-04-13,2026,4,lundi,11,0,0,0,0,0,0,0,0,0,1,22,1109
2026-04-13,2026,4,lundi,11,30,0,0,0,0,0,0,0,0,1,22,1245
2026-04-13,2026,4,lundi,12,0,0,0,0,0,0,0,0,0,1,22,1726
2026-04-13,2026,4,lundi,12,30,0,0,0,0,0,0,0,0,1,22,1754
2026-04-13,2026,4,lundi,13,0,0,0,0,0,0,0,0,0,1,22,1439
2026-04-13,2026,4,lundi,13,30,0,0,0,0,0,0,0,0,1,22,1330
2026-04-13,2026,4,lundi,14,0,0,0,0,0,0,0,0,0,1,22,1349
2026-04-13,2026,4,lundi,14,30,0,0,0,0,0,0,0,0,1,22,1317
2026-04-13,2026,4,lundi,15,0,0,0,0,0,0,0,0,0,1,22,1420
2026-04-13,2026,4,lundi,15,30,0,0,0,0,0,0,0,0,1,22,1495
2026-04-13,2026,4,lundi,16,0,0,0,0,0,0,0,0,0,1,22,1898
2026-04-13,2026,4,lundi,16,30,0,0,0,0,0,0,0,0,1,22,2802
2026-04-13,2026,4,lundi,17,0,0,0,0,0,0,0,0,0,1,22,3811
2026-04-13,2026,4,lundi,17,30,0,0,0,0,0,0,0,0,1,22,4521
2026-04-13,2026,4,lundi,18,0,0,0,0,0,0,0,0,0,1,22,5005
2026-04-13,2026,4,lundi,18,30,0,0,0,0,0,0,0,0,1,22,4156
2026-04-13,2026,4,lundi,19,0,0,0,0,0,0,0,0,0,1,22,2973
2026-04-13,2026,4,lundi,19,30,0,0,0,0,0,0,0,0,1,22,2008
2026-04-13,2026,4,lundi,20,0,0,0,0,0,0,0,0,0,1,22,1656
2026-04-13,2026,4,lundi,20,30,0,0,0,0,0,0,0,0,1,22,1182
